Timestamp (s)	Pitch Moment (Nm)	Belt Velocity (m/s)
319.896	24.1187	1.7716
319.906	19.5493	1.84908
319.916	-1.04661	1.87796
319.926	18.6746	1.92173
319.936	-14.8293	1.9156
319.946	-7.21187	1.90623
319.956	-2.12402	1.89868
319.966	-8.40386	1.88718
319.976	2.81253	1.87851
319.986	-6.73373	1.86592
319.996	28.1913	1.91675
320.006	13.8251	1.9935
320.016	26.3908	2.07731
320.026	25.683	2.19905
320.036	36.2137	2.27929
320.046	27.7721	2.4046
320.056	15.0041	2.49061
320.066	33.9096	2.61902
320.076	-11.3857	2.6493
320.086	2.27338	2.69964
320.096	13.3699	2.7066
320.106	-11.5896	2.71692
320.116	0.023442	2.71402
320.126	-10.2379	2.70983
320.136	-7.27086	2.68532
320.146	7.17662	2.64914
320.156	1.87294	2.65036
320.166	11.7799	2.65224
320.176	-13.7867	2.65528
320.186	9.79573	2.65977
320.196	-2.89626	2.64847
320.206	-7.12304	2.63053
320.216	17.172	2.62135
320.226	-30.2742	2.6075
320.236	-10.7163	2.57734
320.246	-7.02561	2.53174
320.256	2.47618	2.5114
320.266	-23.5739	2.47991
320.276	-21.092	2.43409
320.286	-13.7237	2.36695
320.296	-52.5666	2.31692
320.306	4.21242	2.23759
320.316	-23.0182	2.20839
320.326	-12.8362	2.16184
320.336	-11.5783	2.14329
320.346	4.74296	2.11621
320.356	23.2015	2.13423
320.366	-19.2733	2.16317
320.376	30.7118	2.18786
320.386	-5.47787	2.22386
320.396	19.8183	2.26268
320.406	21.3097	2.32309
320.416	29.3589	2.3988
320.426	45.7354	2.51225
320.436	-7.44316	2.55305
320.446	20.711	2.61503
320.456	-18.8601	2.60496
320.466	4.68308	2.58934
320.476	-0.60362	2.57756
320.486	-3.64206	2.56276
320.496	25.5854	2.55125
320.506	-34.8879	2.53352
320.516	20.7465	2.53913
320.526	-23.8163	2.54769
320.536	31.8143	2.56117
320.546	-3.71257	2.5818
320.556	8.64491	2.59908
320.566	10.5617	2.62522
320.576	-19.9991	2.63085
320.586	-8.93492	2.63939
320.596	-20.1041	2.61399
320.606	28.7606	2.57472
320.616	-23.9681	2.56666
320.626	-3.75866	2.55434
320.636	-9.64999	2.52493
320.646	-22.9864	2.48124
320.656	8.2674	2.44958
320.666	1.37385	2.40549
320.676	6.04691	2.4151
320.686	-18.7289	2.42985
320.696	1.06787	2.40649
320.706	-6.36636	2.37182
320.716	-15.3865	2.34412
320.726	15.326	2.30183
320.736	-17.8558	2.29507
320.746	4.52302	2.28499
320.756	0.998263	2.28228
320.766	5.08638	2.27835
320.776	6.98309	2.2904
320.786	-17.3252	2.30892
320.796	16.3732	2.28773
320.807	-22.6748	2.25354
320.816	5.37606	2.23887
320.826	-17.6978	2.21721
320.836	1.84814	2.21231
320.846	5.4978	2.20481
320.856	-18.9199	2.20319
320.866	11.0089	2.20082
320.876	-9.0011	2.19808
320.886	11.0123	2.19418
320.896	-0.770877	2.20675
320.906	2.11722	2.22563
320.916	14.455	2.2455
320.926	8.84432	2.27259
320.936	12.5278	2.28389
320.946	-8.9191	2.30271
320.956	2.74143	2.30515
320.966	-3.15785	2.30892
320.976	-14.2533	2.28952
320.986	6.08036	2.25664
320.996	0.347753	2.23641
321.006	-12.3901	2.20614
321.016	-1.98676	2.18542
321.026	-15.2811	2.15342
321.036	-15.2749	2.11133
321.046	-17.1732	2.04001
321.056	-20.898	1.98636
321.066	-18.7205	1.89294
321.076	-26.5602	1.85358
321.086	5.2064	1.79326
321.096	2.58221	1.78864
321.106	5.31663	1.78086
321.116	10.3211	1.79895
321.126	-6.65072	1.82605
321.136	7.05313	1.83967
321.146	-11.2609	1.86016
321.156	3.66364	1.86339
321.166	12.6427	1.86857
321.176	-5.32197	1.86787
321.186	0.156635	1.8668
321.196	6.34567	1.87369
321.206	-0.339212	1.88408
321.216	-24.5605	1.88104
321.226	11.1903	1.87655
321.236	8.22405	1.89184
321.246	4.07385	1.91598
321.256	26.3577	1.96194
321.266	24.965	2.03824
321.276	33.2093	2.09663
321.286	3.98524	2.19196
321.296	10.4477	2.221
321.306	8.94254	2.2655
321.316	6.40263	2.29494
321.326	18.3259	2.34258
321.336	4.41492	2.37989
321.346	26.5251	2.4365
321.356	-8.91791	2.46081
321.366	20.7973	2.50029
321.376	20.2501	2.53911
321.386	-2.46342	2.6013
321.396	8.8476	2.61066
321.406	4.68757	2.62522
321.416	7.88592	2.62833
321.426	-26.7423	2.63319
321.436	-5.48433	2.6204
321.446	-12.5146	2.59908
321.456	-5.86677	2.56729
321.466	1.05187	2.51713
321.476	-10.5479	2.50418
321.486	-6.5655	2.48434
321.496	-24.3266	2.45276
321.506	-0.731655	2.40416
321.516	-3.24889	2.36661
321.526	-15.4283	2.30404
321.536	-8.81481	2.26647
321.546	-27.4476	2.20481
321.556	-20.2368	2.13045
321.566	-32.3005	2.01388
321.576	-11.8442	1.96803
321.586	3.80376	1.89383
321.596	4.00359	1.88799
321.606	5.37466	1.87832
321.616	1.78515	1.89134
321.626	12.5632	1.91199
321.636	-7.72587	1.92056
321.646	-0.129506	1.93458
321.656	8.15506	1.95014
321.666	4.30877	1.97445
321.676	2.5557	1.98048
321.686	4.82631	1.9904
321.696	-0.153247	1.99612
321.706	-7.26867	2.00502
321.716	7.77178	2.01878
321.726	4.47291	2.04046
321.736	9.32297	2.07798
321.746	16.3492	2.13703
321.756	17.2894	2.1667
321.766	20.3656	2.21544
321.776	0.322039	2.24259
321.786	-1.71047	2.28721
321.796	-11.2947	2.28566
321.806	9.48494	2.28322
321.816	2.06664	2.2768
321.826	-8.6673	2.26594
321.836	10.5295	2.26628
321.846	-4.13596	2.26683
321.856	-6.46669	2.24942
321.866	-10.9435	2.2212
321.876	-0.093012	2.20255
321.886	-13.7596	2.17026
321.896	-13.3794	2.13037
321.906	-8.21488	2.06482
321.916	-28.9172	2.01699
321.926	-17.3738	1.93458
321.936	-24.6666	1.86797
321.946	-20.7219	1.76004
321.956	-23.7434	1.71213
321.966	-21.5014	1.62935
321.976	-6.68963	1.58079
321.986	-31.1554	1.49734
321.996	-4.26747	1.46653
322.006	-6.54695	1.41538
322.016	-9.18687	1.40592
322.026	9.37411	1.38925
322.036	-8.78457	1.38773
322.046	8.27742	1.38526
322.056	-16.7013	1.38191
322.066	2.08469	1.3764
322.076	-9.03199	1.35241
322.086	-27.4767	1.31217
322.096	-6.45909	1.26036
322.106	-26.9729	1.17705
322.116	-13.2494	1.12519
322.126	-17.8063	1.04105
322.136	-2.5837	0.994017
322.146	-29.2547	0.915238
322.156	-20.6676	0.866087
322.166	-14.4694	0.790755
322.176	-17.4452	0.769087
322.186	11.1337	0.733165
322.196	4.29819	0.750072
322.206	14.2282	0.778794
322.216	9.80015	0.811873
322.226	10.1039	0.869166
322.236	16.33	0.898896
322.246	5.19058	0.949792
322.256	21.0876	0.968745
322.266	-3.20978	1.00074
322.276	-8.11493	1.00474
322.286	0.709069	1.01181
322.296	6.17491	1.03154
322.306	14.8228	1.06409
322.316	10.7436	1.09527
322.326	17.9335	1.14914
322.336	-3.09182	1.15844
322.346	-5.76413	1.17439
322.356	1.46507	1.17392
322.366	-2.4048	1.17306
322.376	1.02249	1.16852
322.386	-4.09448	1.1611
322.396	-7.49367	1.13477
322.406	-22.8056	1.09111
322.416	-23.3042	1.04455
322.426	-24.7777	0.957323
322.436	-15.0313	0.912761
322.446	-10.3789	0.834169
322.456	-6.67683	0.818408
322.466	6.55989	0.790755
322.476	1.33488	0.799922
322.486	6.20683	0.81512
322.496	11.2998	0.843171
322.506	6.87533	0.891316
322.516	16.5129	0.947163
322.526	31.8583	1.04327
322.536	35.4021	1.13123
322.546	40.3707	1.29622
322.556	40.036	1.40686
322.566	38.1307	1.58683
322.576	37.3906	1.6657
322.586	17.6977	1.80212
322.596	21.2966	1.85775
322.606	13.8766	1.94743
322.616	-8.6702	1.97662
322.626	15.9151	2.03204
322.636	0.437648	2.05625
322.646	-0.315373	2.09893
322.656	0.372439	2.09878
322.666	-8.47125	2.09849
322.676	-8.41287	2.09133
322.686	-0.564848	2.07856
322.696	-3.58635	2.0568
322.706	-5.787	2.01787
322.716	-7.06891	1.99785
322.726	-6.58704	1.95939
322.736	-20.181	1.93014
322.746	-6.23095	1.87876
322.756	-0.264984	1.87092
322.766	-3.47145	1.8575
322.776	5.48209	1.8518
322.786	-3.17845	1.84155
322.796	11.6817	1.83315
322.806	-24.0664	1.81896
322.816	-10.058	1.7779
322.826	-15.5683	1.70289
322.836	-32.0472	1.63957
322.846	-27.5899	1.53145
322.856	-17.5154	1.45866
322.866	-24.7055	1.33565
322.876	-37.436	1.26427
322.886	-14.0722	1.13984
322.896	-8.0191	1.09896
322.906	-10.1863	1.02554
322.916	-9.88615	1.0226
322.926	13.6151	1.01669
322.936	12.818	1.03005
322.946	3.15467	1.05567
322.956	15.5185	1.08268
322.966	3.75595	1.12965
322.976	17.1009	1.1721
322.986	19.5653	1.25059
322.996	20.3374	1.29666
323.006	19.0545	1.38482
323.016	3.239	1.42205
323.026	8.37869	1.48848
323.036	-0.313833	1.50021
323.046	-0.470009	1.52215
323.056	5.2763	1.52263
323.066	6.83777	1.52348
323.076	-4.82745	1.50894
323.086	-10.5975	1.48316
323.096	-3.60429	1.45988
323.106	-9.95546	1.41671
323.116	-19.7909	1.39564
323.126	4.25832	1.35824
323.136	10.1167	1.37375
323.146	16.0765	1.40342
323.156	15.0147	1.45223
323.166	30.1495	1.54164
323.176	26.3632	1.59691
323.186	27.6443	1.69315
323.196	17.8626	1.7418
323.206	11.1826	1.82738
323.216	12.5922	1.8379
323.226	-16.2819	1.85706
323.236	5.06066	1.84883
323.246	0.342342	1.83313
323.256	-12.1831	1.83086
323.266	4.39514	1.82649
323.276	13.0005	1.85402
323.286	28.1138	1.90579
323.296	-3.19769	1.96611
323.306	43.4276	2.07545
323.316	36.8633	2.1607
323.326	20.3818	2.31645
323.336	44.1972	2.39879
323.346	41.2747	2.54592
323.356	36.2395	2.62908
323.366	10.4909	2.78736
323.376	10.4322	2.82637
323.386	-6.79337	2.895
323.396	-1.11825	2.90177
323.406	18.5516	2.91405
323.416	7.99453	2.93214
323.426	-1.62248	2.96589
323.436	10.6235	2.95036
323.446	-4.95639	2.92336
323.456	-15.9503	2.89122
323.466	-6.65977	2.83077
323.476	-13.5612	2.79942
323.486	-4.92663	2.74704
323.496	-7.6523	2.76338
323.506	25.1262	2.79533
323.516	-4.42587	2.80285
323.526	10.6331	2.81704
323.536	10.0323	2.84253
323.546	17.2086	2.88703
323.556	0.447265	2.91562
323.566	7.94961	2.96677
323.576	24.8446	2.99155
323.586	-14.3774	3.04164
323.596	-27.1232	3.01743
323.606	-39.5058	2.97297
323.616	-28.7242	2.91838
323.626	-6.02806	2.81349
323.636	-15.9096	2.76725
323.646	-15.3969	2.69698
323.656	-8.98095	2.63957
323.666	-11.9266	2.53086
323.676	-20.9827	2.48418
323.686	-3.9253	2.39486
323.696	3.06271	2.37776
323.706	-1.30412	2.34701
323.716	18.4136	2.36908
323.726	22.5739	2.40992
323.736	13.6315	2.44766
323.747	33.8984	2.51845
323.756	8.73523	2.57536
323.766	43.2439	2.68325
323.776	14.8061	2.7702
323.786	25.546	2.91981
323.796	10.4679	2.95836
323.806	0.448384	3.02879
323.816	14.3595	3.05383
323.826	-11.8439	3.10056
323.836	2.02762	3.0935
323.846	-13.226	3.07974
323.856	0.91778	3.05231
323.866	-10.6068	3.00221
323.876	-39.2317	2.9578
323.886	-14.2163	2.87729
323.896	-24.2608	2.84651
323.906	14.5723	2.78691
323.916	-7.51858	2.77625
323.926	-1.82895	2.75635
323.936	15.5668	2.73912
323.946	-18.0051	2.70363
323.956	1.86927	2.67866
323.966	-22.4494	2.63452
323.976	18.6231	2.61432
323.986	-18.6617	2.5756
323.996	2.63206	2.56084
324.006	-2.37682	2.53219
324.016	-34.0138	2.5112
324.026	-12.3561	2.47194
324.036	-12.652	2.46215
324.046	33.2446	2.44359
324.056	7.33729	2.48161
324.066	15.4679	2.55389
324.076	29.7021	2.60972
324.086	13.5016	2.72002
324.096	35.8264	2.79718
324.106	31.4285	2.94019
324.116	29.3619	3.00419
324.126	8.52103	3.12359
324.136	22.9517	3.1639
324.146	4.00448	3.2401
324.156	-2.33863	3.23833
324.166	22.706	3.23479
324.176	-29.3845	3.21834
324.186	-13.175	3.18871
324.196	-27.7082	3.13333
324.206	-34.2077	3.02791
324.216	-12.5346	2.97826
324.226	-29.8861	2.88659
324.236	-22.926	2.84102
324.247	-26.9751	2.75014
324.256	-18.6398	2.69145
324.266	-24.6913	2.5787
324.276	-2.65995	2.53298
324.286	-19.8697	2.44846
324.296	-30.2586	2.40681
324.306	5.16134	2.32088
324.316	-19.7948	2.29658
324.326	9.04435	2.24645
324.336	8.65445	2.2555
324.346	4.01414	2.27303
324.356	10.0815	2.2789
324.366	-6.32792	2.29075
324.376	6.82228	2.27759
324.386	-17.2434	2.25265
324.396	-7.78497	2.22199
324.406	-26.1013	2.1614
324.416	-14.6024	2.11584
324.426	-13.6633	2.02584
324.436	-32.5084	1.9858
324.446	-10.102	1.91199
324.456	-44.4822	1.85867
324.466	-6.89958	1.75827
324.476	-21.9421	1.72229
324.486	-4.24299	1.65682
324.496	-3.36481	1.62953
324.506	-25.9148	1.58195
324.516	0.93122	1.55306
324.526	-31.2485	1.49424
324.536	-19.8318	1.44464
324.546	-22.3229	1.35647
324.556	-13.3771	1.3176
324.566	-12.1217	1.2404
324.576	1.15831	1.23714
324.586	41.2201	1.23065
324.596	-5.64574	1.26958
324.606	14.9548	1.34406
324.616	5.10941	1.35508
324.626	1.28538	1.3764
324.636	-11.1093	1.37136
324.646	-1.28941	1.3609
324.656	0.994777	1.34674
324.666	-33.84	1.31881
324.676	17.8169	1.30442
324.686	-13.4232	1.27894
324.696	-11.8295	1.26286
324.706	-3.77663	1.23065
324.716	0.537922	1.23719
324.726	12.8468	1.25015
324.736	-9.86174	1.26973
324.746	21.3596	1.30552
324.756	1.42735	1.31652
324.766	-0.273082	1.33919
324.776	1.31137	1.3408
324.786	-7.1636	1.34406
324.796	1.89247	1.33599
324.806	-7.67635	1.32147
324.816	-6.20128	1.3052
324.826	-25.4222	1.2723
324.836	-6.85818	1.24495
324.846	-10.0246	1.19078
324.856	-9.71543	1.16965
324.866	8.36954	1.12876
324.876	-10.3234	1.12423
324.886	-2.21705	1.11547
324.896	-4.31694	1.11701
324.906	-3.73689	1.1199
324.916	4.69731	1.13728
324.926	15.9132	1.17085
324.936	22.5166	1.19156
324.946	15.1829	1.23287
324.956	7.09758	1.25567
324.966	3.41219	1.29843
324.976	7.58762	1.32172
324.986	-3.92523	1.36843
324.996	-7.78903	1.35754
325.006	-10.99	1.33565
325.016	-19.5216	1.2983
325.026	-26.154	1.22135
325.036	-22.5998	1.18514
325.046	-12.1437	1.10972
325.056	-2.45463	1.09746
325.066	-2.84651	1.07206
325.076	8.23261	1.0709
325.086	-1.33069	1.06852
325.096	-2.94357	1.07991
325.106	10.4009	1.10351
325.116	-1.15079	1.10855
325.126	-5.62644	1.11813
325.136	-3.50835	1.11651
325.146	-2.17966	1.11326
325.156	-0.502379	1.11699
325.166	10.5291	1.12478
325.176	10.7548	1.16113
325.186	24.5274	1.22977
325.196	15.3438	1.2845
325.206	24.9334	1.39279
325.216	22.7187	1.45815
325.226	29.7464	1.58904
325.236	22.1535	1.6435
325.246	21.8567	1.76093
325.256	2.17472	1.79051
325.266	6.31602	1.84953
325.276	8.64845	1.87223
325.286	0.56378	1.91952
325.296	7.61339	1.92829
325.306	-0.891571	1.94566
325.316	3.40782	1.95394
325.326	6.13941	1.97091
325.336	9.68025	1.98541
325.346	2.2973	2.01565
325.356	11.0372	2.03649
325.366	14.2717	2.07856
325.376	-13.9419	2.0735
325.386	-5.79123	2.06394
325.396	-2.53261	2.05821
325.406	0.999212	2.04799
325.416	-6.28949	2.0453
325.426	0.045091	2.04001
325.436	6.50809	2.06826
325.446	11.4407	2.12507
325.456	23.1175	2.15418
325.466	11.2161	2.21278
325.476	1.86519	2.24244
325.486	-0.186596	2.29784
325.496	-0.057961	2.31097
325.506	0.688015	2.3386
325.516	18.2603	2.3583
325.526	12.0851	2.39973
325.536	-4.28253	2.41015
325.546	0.374753	2.43207
325.556	-1.29428	2.42489
325.566	-1.29638	2.40948
325.576	-4.55567	2.39933
325.586	-8.80546	2.37891
325.596	-20.6996	2.32581
325.606	-12.7636	2.22032
325.616	-42.9749	2.16061
325.626	-35.9212	2.03293
325.636	0.208039	1.99222
325.646	-17.2681	1.908
325.656	-2.24896	1.87674
325.666	-21.0627	1.81143
325.676	-4.26563	1.79348
325.686	2.1975	1.75472
325.696	-5.83401	1.76702
325.706	28.5314	1.79105
325.716	2.26299	1.81849
325.726	11.358	1.87345
325.736	16.7928	1.90902
325.746	4.10845	1.98154
325.756	12.1704	2.00757
325.766	13.3346	2.05906
325.776	20.1517	2.08382
325.786	-16.9606	2.13526
325.796	-1.44299	2.12457
325.806	-15.4842	2.10203
325.816	-29.1195	2.06318
325.826	-13.9956	1.9842
325.836	-21.3702	1.93677
325.846	-16.857	1.84022
325.856	-22.5011	1.80893
325.866	-0.500987	1.74276
325.876	-3.98775	1.741
325.886	9.34464	1.73745
325.896	15.7276	1.76427
325.906	6.09144	1.81896
325.916	17.1641	1.84248
325.926	3.86222	1.88851
325.936	6.2553	1.89552
325.946	2.15628	1.91022
325.956	-15.9558	1.88693
325.966	-20.9785	1.84022
325.976	-26.1132	1.7995
325.986	-17.5826	1.7184
325.996	-12.8475	1.68777
326.006	-15.4317	1.62492
326.016	3.27341	1.6139
326.026	9.6409	1.59258
326.036	7.87349	1.60878
326.046	0.870691	1.64132
326.056	16.2061	1.64513
326.066	0.482107	1.65283
326.076	-4.0675	1.66117
326.086	8.03205	1.67764
326.096	-0.839996	1.67308
326.106	-2.218	1.66391
326.116	-10.5607	1.65729
326.126	5.59741	1.64397
326.136	6.73946	1.66402
326.146	3.44499	1.70688
326.156	-1.02652	1.72062
326.166	4.3872	1.74852
326.176	11.401	1.77396
326.186	-4.11669	1.83003
326.196	11.5311	1.86072
326.206	32.26	1.92616
326.216	12.664	1.971
326.226	25.6968	2.07014
326.236	20.9819	2.12015
326.246	8.46093	2.22563
326.256	31.0984	2.27711
326.266	13.6784	2.38688
326.276	13.5573	2.42248
326.286	22.1879	2.49542
326.296	29.8381	2.55218
326.306	10.6635	2.67306
326.316	18.2967	2.70525
326.326	13.2242	2.77495
326.336	-6.68441	2.77969
326.346	3.32493	2.78957
326.356	-22.3977	2.78065
326.366	-2.77256	2.76255
326.376	-33.3288	2.729
326.386	-18.3567	2.65844
326.396	-16.3828	2.60289
326.406	-33.3568	2.48523
326.416	-23.2914	2.44388
326.426	-30.9488	2.36119
326.436	-29.1073	2.31788
326.446	-8.05073	2.22475
326.456	-0.320873	2.21848
326.466	1.75209	2.20481
326.476	9.52171	2.22561
326.486	28.0721	2.26417
326.496	5.99403	2.288
326.506	10.9129	2.3386
326.516	-7.72427	2.34289
326.526	-17.6266	2.35233
326.536	4.38848	2.33727
326.546	-8.45239	2.30449
326.556	9.31912	2.30816
326.566	10.1794	2.316
326.576	-1.43904	2.32268
326.586	-10.9169	2.33727
326.596	-12.442	2.32513
326.606	13.709	2.3005
326.616	18.7508	2.33414
326.626	13.935	2.40948
326.636	5.94354	2.45067
326.646	25.6373	2.53662
326.656	16.7404	2.56823
326.666	-6.43537	2.63762
326.676	14.0952	2.66891
326.686	-0.837926	2.73818
326.696	19.296	2.76932
326.706	-1.81112	2.83609
326.716	24.5437	2.8699
326.726	11.8205	2.94374
326.736	7.12774	2.97887
326.746	16.5069	3.0505
326.756	9.92372	3.07845
326.766	10.0359	3.14176
326.776	-0.960936	3.14943
326.786	17.5162	3.16656
326.796	1.05289	3.18088
326.806	9.26261	3.21175
326.816	-14.2525	3.21819
326.826	-6.37696	3.23169
326.836	10.889	3.23524
326.846	-24.7119	3.2432
326.856	-14.7174	3.24002
326.866	-2.51061	3.23257
326.876	15.7205	3.23817
326.886	10.9758	3.2494
326.896	-22.2079	3.23898
326.906	2.24826	3.21707
326.916	-13.3939	3.16452
326.926	-47.0123	3.04518
326.936	-19.0944	2.9787
326.946	-13.0064	2.83254
326.956	-18.215	2.77185
326.966	-42.9168	2.64117
326.976	-11.9766	2.57751
326.986	-21.9574	2.43296
326.996	-20.5311	2.39719
327.006	11.2219	2.31955
327.016	-7.8306	2.31471
327.026	11.402	2.30404
327.036	-17.7449	2.29757
327.046	15.7395	2.28234
327.056	-16.5956	2.27151
327.066	-11.4777	2.24734
327.076	-23.0727	2.21798
327.086	-29.3467	2.14988
327.096	-24.1947	2.10216
327.106	-30.7957	1.99394
327.116	-10.3289	1.94431
327.126	-28.9793	1.83624
327.136	-13.1689	1.81075
327.146	-8.34624	1.75162
327.156	-5.71428	1.74411
327.166	5.36558	1.7277
327.176	-22.7804	1.72266
327.186	19.5122	1.71042
327.196	-11.0507	1.70588
327.206	-10.1141	1.69625
327.216	-1.90672	1.67236
327.226	-14.1064	1.61695
327.236	-1.5589	1.59934
327.246	-18.2655	1.5598
327.256	7.56143	1.54804
327.266	-6.64497	1.52171
327.276	7.94262	1.52005
327.286	-10.7226	1.51639
327.296	0.881842	1.51504
327.306	2.8715	1.51196
327.316	-9.88514	1.51953
327.326	27.1181	1.53588
327.336	-5.45472	1.55352
327.346	5.49087	1.5948
327.356	-1.95427	1.59833
327.366	-18.7175	1.60676
327.376	-2.89968	1.59008
327.386	-20.7654	1.55272
327.396	-3.04854	1.5338
327.406	-14.5842	1.48759
327.416	-12.4339	1.46106
327.426	-9.21076	1.39944
327.436	-19.5209	1.36958
327.446	-17.4858	1.30375
327.457	-19.6089	1.24508
327.466	-10.9162	1.19654
327.476	-19.4492	1.16957
327.486	-5.23976	1.11636
327.496	-6.12897	1.09866
327.506	-7.26997	1.05788
327.516	0.471793	1.0495
327.526	-9.87108	1.02998
327.536	9.17635	1.02875
327.546	-1.88444	1.02599
327.556	-9.06759	1.02599
327.566	6.15348	1.02599
327.576	3.26479	1.03208
327.586	9.27961	1.04637
327.596	3.31771	1.06518
327.606	13.9273	1.10706
327.616	9.04267	1.12614
327.626	-1.8797	1.17041
327.636	-4.54885	1.17189
327.646	5.46821	1.17528
327.656	6.87165	1.19741
327.666	9.38835	1.22933
327.676	14.4432	1.2429
327.686	-2.90407	1.27451
327.696	-1.40942	1.26727
327.706	-2.69821	1.25059
327.716	-6.36556	1.23992
327.726	-3.7921	1.21426
327.737	-7.18924	1.20988
327.746	11.4192	1.20629
327.756	13.8087	1.22637
327.766	6.14547	1.25591
327.776	2.28761	1.27048
327.786	3.57469	1.30552
327.796	15.4512	1.33326
327.806	4.99579	1.39899
327.816	9.72601	1.41778
327.826	20.5371	1.46013
327.836	9.13515	1.46725
327.846	-15.7788	1.48316
327.856	-17.7509	1.45705
327.866	-4.61022	1.41893
327.876	-27.8716	1.39907
327.886	8.34744	1.35159
327.896	2.7013	1.36431
327.906	20.5505	1.39102
327.916	17.7113	1.43827
327.926	23.2785	1.53987
327.936	22.358	1.61791
327.946	29.6806	1.73169
327.956	44.8903	1.82704
327.966	26.7891	1.96781
327.976	27.7459	2.0214
327.986	16.9851	2.14678
327.996	14.88	2.18493
328.006	-1.128	2.2717
328.016	2.47131	2.29319
328.026	22.9381	2.34303
328.036	5.46121	2.37525
328.046	9.13193	2.44669
328.056	4.92033	2.45172
328.066	-8.2306	2.46308
328.076	-5.69972	2.44962
328.086	-8.02012	2.41745
328.096	10.5802	2.41101
328.106	-4.87357	2.39486
328.116	11.3055	2.39217
328.126	-4.85899	2.386
328.136	-15.7997	2.37641
328.146	4.62941	2.36252
328.156	10.1182	2.38269
328.166	24.7751	2.43473
328.176	12.2696	2.46205
328.186	12.1271	2.52333
328.196	-3.05475	2.5434
328.206	10.6463	2.59244
328.216	-1.71861	2.59794
328.226	5.95991	2.60573
328.236	-29.1598	2.58171
328.246	-10.0107	2.5251
328.256	-4.13635	2.49098
328.266	-33.5683	2.44093
328.276	8.67969	2.4142
328.286	-20.3151	2.35056
328.296	-2.05747	2.33592
328.306	-22.1856	2.30094
328.316	6.51645	2.28854
328.326	1.05458	2.27082
328.336	-9.2728	2.27444
328.346	23.8241	2.28322
328.356	15.5273	2.30809
328.366	10.6333	2.36473
328.376	4.99092	2.38671
328.386	21.9668	2.44049
328.396	0.510492	2.45759
328.406	7.1137	2.49852
328.416	16.3503	2.51973
328.426	18.846	2.57427
328.436	15.0098	2.58839
328.446	-25.1184	2.60883
328.456	-2.8881	2.59731
328.466	-12.54	2.56984
328.476	-2.83994	2.56627
328.486	-5.08935	2.55921
328.496	5.00879	2.56118
328.506	-5.52221	2.56586
328.516	10.6022	2.57992
328.526	-7.34629	2.61459
328.536	10.8816	2.63145
328.546	21.8078	2.65623
328.556	-4.57382	2.68531
328.566	18.7638	2.75635
328.576	-7.02848	2.76425
328.586	-5.63878	2.77584
328.596	-13.5271	2.75007
328.606	-0.327462	2.68458
328.616	-6.13661	2.6529
328.626	-27.0656	2.57605
328.636	-11.0474	2.52718
328.646	-31.2929	2.45954
328.656	-3.77369	2.41299
328.666	-23.3762	2.29828
328.676	-6.71497	2.26088
328.686	-11.6752	2.20703
328.696	-24.3634	2.1877
